postal_code,num_unique_hawker_500m,num_unique_hawker_1km,walking_dist_hawker_m
820115,0,0,2123.0
820192,0,0,1447.0
820188,0,0,1579.0
140083,1,6,528.0
140082,1,6,543.0
140081,2,5,641.0
140099,1,5,452.0
140101,1,5,548.0
141095,0,1,1091.0
270026,1,2,598.0
270027,1,2,665.0
270018,1,3,187.0
140087,2,6,485.0
140085,2,6,577.0
140088,1,5,388.0
140084,3,6,614.0
140097,1,5,377.0
140102,1,5,518.0
140108,1,5,577.0
140100,1,5,501.0
140109,1,5,504.0
140111,1,5,418.0
140091,1,5,227.0
142050,2,5,184.0
142053,2,4,316.0
140089,1,5,319.0
141051,2,5,194.0
140095,1,6,408.0
140093,1,5,385.0
141087,0,2,833.0
142090,0,1,1032.0
141079,0,3,823.0
141078,0,3,876.0
142089,0,1,980.0
142093,0,3,943.0
130021,0,2,827.0
132028,0,1,1464.0
130020,0,1,982.0
130005,0,1,1385.0
130002,0,0,1426.0
130003,0,0,1456.0
130001,0,0,1398.0
270029,0,2,831.0
271032,1,2,1085.0
270033,1,2,1085.0
272030,0,1,918.0
270005,1,3,454.0
270019,1,3,145.0
270003,1,3,349.0
270001,1,3,464.0
270006,1,3,400.0
270002,1,3,410.0
270021,1,3,76.0
270004,1,3,503.0
271002,2,5,310.0
271008,2,6,301.0
272009,2,6,285.0
272012,2,4,375.0
270032,2,5,601.0
271004,2,6,463.0
271006,2,6,467.0
271011,2,4,366.0
273018,3,3,502.0
271013,2,4,292.0
140158,1,5,71.0
140154,2,5,142.0
140153,2,6,147.0
140161,1,4,301.0
140162,1,5,197.0
140160,1,4,253.0
140157,1,5,126.0
140023,1,4,627.0
140164,1,4,266.0
140169,2,4,495.0
140167,2,4,513.0
140165,1,4,349.0
140171,2,4,555.0
140170,1,4,459.0
140052,2,4,276.0
140166,1,4,386.0
140163,1,4,245.0
141168,2,4,575.0
144061,0,3,1012.0
140053,0,4,758.0
143061,0,4,1074.0
142061,0,3,997.0
143062,0,3,881.0
141090,2,5,309.0
141089,2,5,289.0
141007,2,6,406.0
140007,1,6,385.0
142052,2,5,257.0
140129,0,3,917.0
141092,0,3,878.0
142088,0,2,795.0
141086,0,2,863.0
144091,0,1,1082.0
130019,0,1,910.0
134028,0,1,1529.0
133028,0,1,1473.0
130017,0,1,1010.0
130023,0,1,914.0
130018,0,1,982.0
131028,0,1,1536.0
271023,1,3,445.0
271031,1,2,1017.0
270028,1,2,749.0
271022,1,2,439.0
270015,2,3,248.0
271010,2,5,254.0
272003,3,5,446.0
271003,3,6,509.0
270030,3,5,592.0
272018,3,3,474.0
274018,3,3,459.0
275018,3,4,285.0
140143,2,4,279.0
141023,1,5,563.0
140020,1,5,544.0
140019,1,5,590.0
140168,2,4,467.0
140181,2,4,410.0
140183,2,4,241.0
140042,2,5,409.0
140184,2,4,257.0
140048,0,4,593.0
141052,0,4,635.0
140055,0,4,968.0
141082,0,3,700.0
140051,0,4,972.0
141060,0,4,1125.0
142062,0,3,921.0
140050,0,4,742.0
140049,0,4,662.0
140056,0,4,925.0
142059,0,4,1031.0
141081,0,3,640.0
142091,2,5,377.0
140131,0,4,764.0
140133,0,4,788.0
140132,0,4,752.0
141096,0,1,1165.0
130014,0,2,993.0
130013,0,2,1068.0
130027,0,1,1467.0
130026,0,1,1362.0
270008,1,3,98.0
271020,3,4,362.0
271021,3,4,402.0
140021,1,5,532.0
140182,2,5,311.0
141083,1,3,665.0
141080,0,3,686.0
141150,2,5,379.0
140147,2,5,397.0
140148,2,5,315.0
751132,0,0,1665.0
752130,0,0,1652.0
751117,0,1,1481.0
751118,0,1,1300.0
751131,0,0,1615.0
753131,0,1,1463.0
751130,0,0,1632.0
751116,0,1,1417.0
752117,0,1,1420.0
752102,0,0,1465.0
751103,0,1,1438.0
752101,0,0,1465.0
752129,0,0,1770.0
752103,0,1,1508.0
752128,0,0,1970.0
754104,0,0,1620.0
752104,0,1,1574.0
753132,0,0,1639.0
752132,0,0,1714.0
752115,0,1,1301.0
751115,0,1,1183.0
752593,0,1,1193.0
751591,1,1,902.0
751590,0,1,935.0
751366,0,1,1485.0
751365,0,1,1180.0
752363,0,0,1878.0
751363,0,1,1837.0
752366,0,1,1546.0
752362,0,0,1348.0
751463,0,0,1595.0
750513,0,1,856.0
752118,0,1,1250.0
753107,0,0,2228.0
751107,0,0,2071.0
753104,0,0,1625.0
752107,0,0,2144.0
751104,0,0,1987.0
754115,0,1,1186.0
753115,0,1,1347.0
751593,0,1,1235.0
753590,1,1,856.0
751592,0,1,1101.0
752590,0,1,914.0
753365,0,1,1408.0
752463,0,0,1638.0
751469,0,0,1433.0
750357,0,1,911.0
751467,0,0,1532.0
753354,0,1,758.0
750359,0,1,988.0
752467,0,0,1397.0
750467,0,0,1462.0
752469,0,0,1434.0
750469,0,1,1207.0
753356,0,1,716.0
751360,0,1,964.0
751353,1,1,614.0
753359,0,1,1124.0
752354,0,1,679.0
751356,0,1,839.0
750492,0,0,1454.0
750490,0,1,1440.0
750405,0,1,1181.0
750484,0,0,1680.0
750491,0,0,1374.0
750482,0,0,1532.0
750485,0,0,1669.0
750489,0,1,1376.0
750402,0,0,1267.0
750487,0,0,1467.0
750403,0,1,1231.0
750486,0,0,1528.0
752131,0,0,1518.0
751120,0,0,1715.0
754120,0,0,1749.0
752120,0,0,1798.0
753120,0,0,1752.0
752119,0,0,1683.0
751119,0,1,1456.0
753503,1,1,491.0
750417,0,1,660.0
750425,0,1,949.0
750302,1,1,873.0
750308,1,1,567.0
750303,1,1,801.0
750300,1,1,901.0
750304,1,1,729.0
750311,1,1,771.0
753352,1,1,480.0
750422,0,1,935.0
750424,0,1,851.0
751351,1,1,486.0
751121,0,0,1782.0
751102,0,0,1956.0
751101,0,1,1369.0
754126,0,0,2482.0
752121,0,0,2316.0
753129,0,0,1908.0
754121,0,0,1882.0
751126,0,0,2192.0
751128,0,0,1821.0
752126,0,0,2383.0
753128,0,0,2002.0
753126,0,0,2428.0
751129,0,0,1723.0
752108,0,0,1526.0
753108,0,0,1663.0
751108,0,1,1457.0
754589,1,1,561.0
752589,1,1,667.0
751589,1,1,753.0
754504,1,1,670.0
753589,1,1,588.0
752504,1,1,564.0
753592,0,1,1175.0
752592,0,1,1249.0
750322,0,1,866.0
752340,0,1,796.0
750335,0,1,1152.0
750331,0,1,1023.0
750341,1,1,701.0
751341,1,1,756.0
750334,0,1,1003.0
750320,1,1,748.0
751340,0,1,878.0
752339,0,1,850.0
752365,0,1,1135.0
750477,0,1,1253.0
753362,0,0,1373.0
751362,0,1,1158.0
750338,0,1,1279.0
750337,0,1,1193.0
750328,1,1,836.0
750325,0,1,981.0
753466,0,0,1749.0
750476,0,1,992.0
750406,0,1,1081.0
753463,0,0,1599.0
750314,0,1,906.0
750480,0,1,1427.0
750410,0,1,936.0
750475,0,1,993.0
750407,0,1,1124.0
750478,0,1,1165.0
750313,1,1,750.0
750470,0,1,1292.0
750414,0,1,820.0
750479,0,1,1229.0
752466,0,0,1824.0
754466,0,0,1697.0
750317,1,1,690.0
750315,1,1,675.0
750318,1,1,617.0
751508,0,1,598.0
752510,0,1,799.0
752509,0,1,735.0
752508,0,1,667.0
753501,1,1,523.0
752507,0,1,817.0
753508,0,1,721.0
751510,0,1,795.0
752359,0,1,1130.0
751354,1,1,663.0
751359,0,1,1045.0
751357,0,1,912.0
753353,1,1,535.0
752353,1,1,588.0
754468,0,1,1284.0
753360,0,1,1090.0
751468,0,0,1316.0
752357,0,1,845.0
753468,0,1,1275.0
753357,0,1,789.0
752360,0,1,1035.0
750401,0,0,1331.0
750493,0,0,1516.0
750483,0,0,1558.0
750404,0,1,1184.0
752503,1,1,399.0
753504,1,1,573.0
750418,0,1,700.0
752351,1,1,533.0
750419,0,1,767.0
750420,0,1,801.0
750305,1,1,695.0
750421,0,1,847.0
753350,1,1,410.0
751352,1,1,574.0
752352,1,1,519.0
753588,1,1,640.0
751588,1,1,801.0
750332,0,1,995.0
752341,1,1,770.0
750323,0,1,934.0
750333,0,1,1081.0
750330,0,1,838.0
750329,0,1,891.0
750319,1,1,747.0
751339,0,1,765.0
750327,0,1,793.0
750336,0,1,1101.0
750312,1,1,815.0
750411,0,1,891.0
750409,0,1,985.0
750413,0,1,894.0
750412,0,1,830.0
751466,0,0,1823.0
750474,0,1,1038.0
750316,1,1,641.0
751507,0,1,806.0
751509,0,1,708.0
753507,1,1,707.0
752501,1,1,595.0
751501,1,1,491.0
754354,0,1,684.0
752468,0,1,1268.0
751503,1,1,366.0
750416,0,1,729.0
750307,1,1,617.0
750423,0,1,934.0
754351,1,1,635.0
750310,1,1,648.0
752588,1,1,697.0
750408,0,1,1032.0
750471,0,1,1194.0
750415,0,1,814.0
750472,0,1,1116.0
751502,1,1,407.0
754501,1,1,518.0
751506,1,1,721.0
542353,1,1,543.0
541355,0,2,848.0
541353,1,2,538.0
543351,1,1,449.0
542351,1,1,400.0
541210,0,1,1154.0
791467,0,1,944.0
792467,0,1,957.0
791418,1,1,373.0
792443,1,1,407.0
793441,1,1,422.0
793443,1,1,469.0
791453,1,1,552.0
792445,1,1,531.0
792441,1,1,349.0
791447,1,1,695.0
541180,0,0,2639.0
544180,0,0,2683.0
542180,0,0,2586.0
791455,0,1,790.0
792455,0,1,807.0
792457,0,1,761.0
791456,0,1,845.0
793458,0,1,805.0
792456,0,1,960.0
792448,1,1,697.0
793450,1,1,700.0
541336,1,1,273.0
542334,1,1,432.0
543334,1,1,280.0
542302,0,1,968.0
543331,1,1,328.0
543286,0,1,1194.0
541289,0,0,1349.0
542217,0,1,972.0
541215,0,2,924.0
541209,0,1,917.0
542211,0,1,971.0
792470,0,2,883.0
791414,1,1,613.0
793470,0,2,918.0
792430,1,1,455.0
792418,1,1,713.0
791470,0,1,933.0
791417,1,1,453.0
792414,1,1,608.0
793430,1,1,511.0
791445,1,1,482.0
793436,1,1,315.0
791434,1,1,504.0
794453,1,1,424.0
794436,1,1,273.0
794441,1,1,405.0
792435,1,1,420.0
791473,0,2,860.0
793471,0,2,1007.0
792472,0,2,969.0
792447,1,1,613.0
542164,0,0,2301.0
543163,0,0,2434.0
541281,1,1,596.0
541279,1,1,391.0
543279,1,1,437.0
791450,1,1,773.0
792432,1,1,434.0
791448,1,1,664.0
792450,1,1,727.0
543335,1,1,266.0
543338,1,1,504.0
543336,1,1,319.0
542338,1,1,493.0
541335,1,1,371.0
544336,1,1,259.0
541338,1,1,394.0
542335,1,1,320.0
541334,1,1,373.0
542336,1,1,310.0
541322,0,2,1065.0
542321,0,2,1044.0
542320,0,2,964.0
544301,0,2,968.0
541320,0,2,1045.0
542319,0,2,883.0
542301,0,2,1005.0
543321,0,2,1068.0
541301,0,2,926.0
541356,0,2,862.0
542356,0,2,698.0
543311,0,2,944.0
541311,0,2,880.0
543314,0,1,790.0
543303,0,1,964.0
541303,0,1,795.0
541305,0,2,1134.0
541332,1,1,495.0
543306,0,2,979.0
544333,1,1,712.0
542332,1,1,560.0
541304,0,2,1069.0
541306,0,2,1025.0
542303,0,1,944.0
541318,1,1,637.0
541333,1,1,588.0
543333,1,1,662.0
543332,1,1,627.0
541307,0,2,1037.0
543327,1,1,142.0
544351,1,1,463.0
542326,1,1,204.0
543308,0,2,1059.0
544309,0,2,871.0
543313,0,1,793.0
542317,1,1,476.0
543317,1,1,524.0
541351,1,1,458.0
542327,1,1,244.0
542308,0,1,953.0
543309,0,2,836.0
541326,1,1,291.0
541317,1,1,395.0
541329,1,1,317.0
542331,1,1,366.0
541330,1,1,299.0
542329,1,1,270.0
542330,1,1,361.0
541331,1,1,411.0
543264,1,1,588.0
541278,1,1,916.0
543266,0,1,780.0
542266,1,1,758.0
541274,1,1,793.0
548264,1,1,520.0
541266,1,1,739.0
540264,1,1,464.0
548265,1,1,674.0
541264,1,1,656.0
543278,1,1,933.0
542264,1,1,618.0
542274,1,1,799.0
544264,1,1,550.0
543288,0,0,1438.0
543287,0,1,1321.0
543296,0,0,1574.0
543293,0,1,1082.0
543295,0,0,1594.0
541288,0,1,1321.0
541294,0,1,990.0
542290,0,1,1189.0
541293,0,1,1020.0
542287,0,1,1279.0
541286,0,1,1143.0
542293,0,1,1076.0
542286,0,1,1058.0
543290,0,0,1249.0
542296,0,0,1516.0
541296,0,0,1484.0
544293,0,1,1031.0
542295,0,0,1644.0
541287,0,1,1203.0
541290,0,1,1116.0
542216,0,2,1037.0
540202,0,1,730.0
541217,0,1,911.0
541201,0,2,748.0
543212,0,1,1289.0
541216,0,2,1046.0
541212,0,1,1155.0
542204,0,1,607.0
543217,0,2,960.0
542215,0,2,965.0
541227,0,1,1234.0
543227,0,0,1320.0
543201,0,1,632.0
547207,0,1,747.0
543211,0,1,1029.0
543205,0,1,740.0
543209,0,1,1054.0
541211,0,1,1041.0
541208,0,1,945.0
542210,0,1,1106.0
543206,0,1,965.0
542213,0,1,1282.0
542207,0,1,839.0
542206,0,1,906.0
541213,0,1,1223.0
544211,0,1,1108.0
542208,0,1,976.0
541267,0,1,797.0
541277,1,1,342.0
542267,0,1,740.0
542275,1,1,326.0
544273,1,1,334.0
544275,1,1,182.0
543277,1,1,203.0
543265,1,1,622.0
544277,1,1,269.0
541273,1,1,396.0
544269,1,1,627.0
542273,1,1,440.0
543273,1,1,391.0
543275,1,1,246.0
543268,1,1,622.0
544268,1,1,579.0
541268,1,1,581.0
541275,1,1,300.0
541269,1,1,437.0
542269,1,1,494.0
542265,1,1,579.0
542277,1,1,352.0
542268,1,1,599.0
542259,0,0,1258.0
540249,0,0,1525.0
541203,0,1,691.0
542257,0,0,1322.0
540247,0,0,1701.0
543257,0,1,1255.0
541259,0,1,1177.0
541257,0,0,1399.0
545203,0,1,778.0
543203,0,1,662.0
542203,1,1,605.0
541297,0,0,1534.0
541291,0,0,1239.0
542298,0,0,1736.0
542299,0,0,1777.0
542297,0,0,1602.0
544298,0,0,1638.0
541262,0,1,848.0
544291,0,0,1353.0
541299,0,0,1778.0
544223,0,1,1068.0
542228,0,0,1411.0
540240,0,0,1276.0
544224,0,1,1185.0
540230,0,0,1500.0
540239,0,0,1348.0
541223,0,1,970.0
541224,0,1,1088.0
541225,0,1,1131.0
540231,0,0,1557.0
540238,0,0,1370.0
540236,0,0,1411.0
541226,0,1,1197.0
540235,0,0,1474.0
540241,0,1,1195.0
794403,0,1,777.0
793405,1,1,633.0
792405,1,1,640.0
793403,0,1,777.0
792404,0,1,706.0
791403,0,1,657.0
791404,0,1,684.0
793440,1,1,236.0
791440,1,1,392.0
793418,1,1,713.0
792440,1,1,376.0
791412,1,1,355.0
793468,0,1,950.0
791415,1,1,722.0
792468,0,1,955.0
791416,1,1,713.0
792413,1,1,402.0
791430,1,1,457.0
792412,1,1,338.0
793416,1,1,775.0
793415,1,1,738.0
792416,1,1,713.0
792415,1,1,748.0
792453,1,1,579.0
793408,1,1,383.0
793453,1,1,472.0
792434,1,1,554.0
793410,1,1,282.0
791411,1,1,181.0
791407,1,1,483.0
792436,1,1,370.0
791436,1,1,339.0
792408,1,1,426.0
792406,1,1,591.0
791406,0,1,693.0
793435,1,1,433.0
792411,1,1,218.0
791435,1,1,400.0
792407,1,1,482.0
791443,1,1,402.0
791408,1,1,461.0
791410,1,1,285.0
791471,0,2,862.0
793472,0,2,976.0
792471,0,2,905.0
791472,0,2,902.0
792446,1,1,635.0
793446,1,1,566.0
540150,0,0,2299.0
541184,0,0,2401.0
541164,0,0,2306.0
542163,0,0,2478.0
542157,0,0,2336.0
543178,0,0,2622.0
543184,0,0,2428.0
543157,0,0,2272.0
543162,0,0,2502.0
544157,0,0,2273.0
542178,0,0,2575.0
543158,0,0,2196.0
544178,0,0,2667.0
543185,0,0,2296.0
541178,0,0,2509.0
544183,0,0,2569.0
542183,0,0,2521.0
543164,0,0,2380.0
541159,0,0,2219.0
543180,0,0,2590.0
541158,0,0,2122.0
540156,0,0,2439.0
541162,0,0,2361.0
543183,0,0,2520.0
540149,0,0,2177.0
540153,0,0,2321.0
542158,0,0,2101.0
542185,0,0,2280.0
540155,0,0,2368.0
544158,0,0,2197.0
542184,0,0,2351.0
544185,0,0,2298.0
541191,0,0,1921.0
540193,0,0,1682.0
543123,0,0,1436.0
540196,0,0,1883.0
540194,0,0,1793.0
541190,0,0,1848.0
543116,0,0,1516.0
541121,0,0,1878.0
542119,0,0,1639.0
545122,0,0,2055.0
541119,0,0,1702.0
540144,0,0,2106.0
540195,0,0,1828.0
542123,0,0,1497.0
544122,0,0,1970.0
542116,0,0,1423.0
540124,0,0,1556.0
543124,0,0,1677.0
542188,0,0,2113.0
541124,0,0,1639.0
541187,0,0,2260.0
542187,0,0,2223.0
540123,0,0,1593.0
540121,0,0,1793.0
543186,0,0,2103.0
541116,0,0,1505.0
542120,0,0,1765.0
542190,0,0,1722.0
542186,0,0,2150.0
540197,0,0,1952.0
544188,0,0,1947.0
540141,0,0,1978.0
540131,0,0,1820.0
540127,0,0,1782.0
540134,0,0,1862.0
540140,0,0,1886.0
540132,0,0,1926.0
540125,0,0,1748.0
540129,0,0,1838.0
540114,0,1,1280.0
540108,0,1,1143.0
540105,0,1,1244.0
540104,0,1,1241.0
540107,0,1,1188.0
540113,0,0,1377.0
540112,0,1,1312.0
540106,0,1,1156.0
540110,0,1,1124.0
541271,1,1,537.0
543272,1,1,322.0
542271,1,1,488.0
544272,1,1,247.0
541270,1,1,479.0
543271,1,1,441.0
542272,1,1,351.0
541282,1,1,515.0
542281,1,1,535.0
543259,0,0,1340.0
542282,1,1,556.0
542280,1,1,555.0
543282,1,1,498.0
542279,1,1,416.0
541280,1,1,512.0
541200,1,1,710.0
543202,0,1,631.0
542200,1,1,651.0
543261,0,1,1063.0
540122,0,0,2111.0
541260,0,1,1150.0
542324,0,1,944.0
792439,1,1,189.0
793439,1,1,231.0
792438,1,1,248.0
791438,1,1,281.0
791439,1,1,161.0
791457,0,1,992.0
791458,0,1,1053.0
792458,0,1,1045.0
791452,1,1,554.0
792433,1,1,422.0
792452,1,1,616.0
792469,1,1,792.0
791432,1,1,567.0
791433,1,1,563.0
791451,1,1,723.0
791469,1,1,840.0
792451,1,1,663.0
793469,0,1,906.0
544338,1,1,384.0
541321,0,2,936.0
543301,0,2,1046.0
541319,0,2,968.0
543322,0,1,993.0
544320,0,2,1084.0
541312,0,2,857.0
542311,0,2,912.0
544311,0,2,953.0
542312,0,2,820.0
542314,0,1,823.0
541314,0,2,895.0
542333,1,1,653.0
541316,1,1,700.0
543316,1,1,611.0
542304,0,2,1143.0
542305,0,2,1101.0
543305,0,2,1091.0
541309,0,1,740.0
542313,0,1,794.0
542309,0,2,774.0
541308,0,1,910.0
543307,0,1,1003.0
543315,1,1,612.0
544307,0,1,900.0
541310,0,2,929.0
542278,1,1,958.0
542288,0,0,1386.0
541295,0,0,1618.0
542289,0,0,1306.0
542212,0,1,1236.0
543204,0,1,647.0
543216,0,2,1041.0
541204,0,1,750.0
544206,0,1,909.0
543207,0,1,888.0
543269,1,1,571.0
540254,0,0,1440.0
543258,0,0,1341.0
540244,0,0,1498.0
540245,0,0,1589.0
542258,0,0,1374.0
540248,0,0,1430.0
541258,0,0,1322.0
544258,0,0,1308.0
540253,0,0,1517.0
544262,0,1,1051.0
540252,0,0,1571.0
543299,0,0,1806.0
542292,0,0,1365.0
543298,0,0,1683.0
542291,0,0,1301.0
540232,0,0,1633.0
540233,0,0,1524.0
541228,0,0,1414.0
543223,0,1,1074.0
542226,0,1,1251.0
543224,0,1,1118.0
542225,0,1,1213.0
540237,0,1,1257.0
792403,0,1,697.0
794430,1,1,564.0
793406,1,1,524.0
791409,1,1,344.0
792409,1,1,321.0
541185,0,0,2206.0
541183,0,0,2486.0
541157,0,0,2322.0
540151,0,0,2220.0
540148,0,0,2225.0
540152,0,0,2261.0
540142,0,0,2097.0
541163,0,0,2534.0
541188,0,0,2115.0
542191,0,0,2005.0
541192,0,0,1908.0
541120,0,0,1763.0
542121,0,0,1854.0
544119,0,0,1686.0
540145,0,0,2159.0
545123,0,0,1538.0
543192,0,0,1857.0
543188,0,0,1955.0
544186,0,0,2187.0
541186,0,0,2210.0
541117,0,0,1618.0
542192,0,0,1852.0
540133,0,0,1840.0
540130,0,0,1768.0
540126,0,0,1684.0
540101,0,1,1014.0
540109,0,1,1052.0
544200,1,1,575.0
544261,0,1,1097.0
542323,0,1,1022.0
543260,0,1,1080.0
542325,1,1,778.0
543121,0,0,1905.0
544121,0,0,1932.0
544260,0,1,1131.0
541323,0,1,981.0
543323,0,1,917.0
543325,0,1,791.0
543320,0,2,1032.0
542316,1,1,634.0
544302,0,2,1071.0
543302,0,2,1055.0
542306,0,2,1073.0
544314,0,1,853.0
541315,0,1,723.0
542307,0,2,1025.0
544313,0,1,752.0
541202,0,1,670.0
544204,0,1,711.0
542205,0,1,771.0
544203,0,1,720.0
544250,0,0,1610.0
542250,0,0,1663.0
543250,0,0,1654.0
543291,0,0,1342.0
542262,0,1,931.0
541250,0,0,1610.0
543225,0,1,1285.0
543226,0,1,1293.0
540147,0,0,2195.0
542189,0,0,1777.0
543189,0,0,1873.0
541189,0,0,1864.0
540143,0,0,2209.0
540136,0,0,2000.0
540102,0,1,1244.0
542202,0,1,669.0
542122,0,0,2085.0
543324,0,1,896.0
531008,0,0,1704.0
531001,0,0,1594.0
531003,0,0,1706.0
531004,0,0,1772.0
531002,0,0,1648.0
530005,0,0,1769.0
550302,0,0,1456.0
550313,0,0,1488.0
550305,0,0,1382.0
550303,0,0,1422.0
550306,0,1,1349.0
550326,0,0,1753.0
550237,0,0,1472.0
550225,0,2,1382.0
550218,0,2,1348.0
550217,0,2,1390.0
550222,0,2,1386.0
550230,0,2,1252.0
550215,0,1,1428.0
550221,0,2,1342.0
550219,0,2,1309.0
550206,0,0,1891.0
550207,0,0,1901.0
550201,0,0,1617.0
550209,0,0,1842.0
550210,0,0,1742.0
550203,0,0,1688.0
550263,0,0,1672.0
550261,0,0,1699.0
550254,0,0,1551.0
550253,0,0,1491.0
550262,0,0,1780.0
550147,0,2,1695.0
550105,0,2,1646.0
550102,0,2,1618.0
550108,0,2,1745.0
550152,0,2,1823.0
550153,0,1,1785.0
550124,0,2,1386.0
550154,0,0,1817.0
550122,0,2,1462.0
550115,0,2,1641.0
550106,0,2,1705.0
550104,0,2,1654.0
550107,0,2,1664.0
550151,0,0,1681.0
531006,0,0,1797.0
531007,0,0,1746.0
550425,0,0,1591.0
550401,0,1,1121.0
550407,0,1,1127.0
550426,0,1,1491.0
550402,0,1,1106.0
550243,0,0,1668.0
550307,0,1,1383.0
550245,0,0,1717.0
550239,0,0,1638.0
550301,0,0,1552.0
550309,0,0,1414.0
550240,0,0,1589.0
550315,0,0,1486.0
550235,0,1,1310.0
522523,0,2,992.0
550236,0,0,1436.0
550233,0,1,1364.0
550234,0,1,1368.0
550328,0,0,1854.0
550231,0,1,1464.0
550324,0,0,1809.0
550232,0,1,1453.0
550325,0,0,1789.0
550327,0,0,1818.0
550332,0,0,1619.0
550323,0,0,1729.0
550242,0,0,1635.0
550335,0,0,1480.0
550333,0,0,1526.0
550334,0,0,1488.0
550223,0,2,1557.0
550229,0,1,1296.0
550211,0,0,1596.0
550226,0,2,1441.0
550228,0,2,1334.0
550220,0,2,1260.0
550213,0,1,1447.0
550227,0,1,1391.0
550204,0,0,1799.0
550208,0,0,1869.0
550202,0,0,1641.0
550420,0,0,1549.0
550427,0,1,1377.0
550411,0,1,1351.0
550410,0,1,1271.0
550205,0,0,1854.0
550414,0,0,1417.0
550419,0,0,1617.0
550257,0,0,1532.0
550258,0,0,1635.0
550256,0,0,1470.0
550255,0,0,1397.0
550101,0,2,1516.0
550126,0,2,1335.0
550103,0,2,1570.0
550109,0,2,1736.0
550145,0,2,1577.0
550120,0,2,1530.0
550112,0,2,1807.0
550117,0,2,1629.0
550111,0,2,1778.0
550146,0,2,1650.0
550118,0,2,1576.0
550127,0,2,1281.0
550143,0,2,1517.0
550549,0,0,1710.0
550546,0,0,1573.0
550548,0,0,1673.0
550545,0,0,1452.0
550553,0,1,1627.0
550550,0,0,1696.0
550540,0,0,1317.0
550530,0,0,1451.0
550541,0,0,1348.0
550509,0,1,1139.0
550533,0,1,1083.0
550531,0,1,1014.0
550523,0,0,1488.0
550536,0,1,1091.0
550528,0,0,1674.0
550514,0,0,1480.0
550529,0,0,1547.0
550538,0,0,1215.0
550532,0,1,1108.0
550518,0,0,1426.0
551535,0,1,1194.0
550524,0,0,1523.0
550508,0,1,1219.0
550405,0,1,1116.0
550408,0,1,1209.0
550312,0,0,1454.0
550310,0,0,1397.0
550246,0,0,1709.0
550331,0,0,1576.0
550216,0,1,1408.0
550421,0,0,1490.0
550422,0,0,1594.0
550409,0,1,1360.0
550412,0,1,1220.0
550121,0,2,1490.0
550114,0,2,1778.0
550116,0,2,1688.0
550140,0,0,1592.0
550137,0,0,1509.0
550135,0,1,1454.0
550551,0,0,1632.0
550502,0,1,858.0
550504,0,1,1015.0
550507,0,1,1261.0
550501,0,1,942.0
550510,0,1,1298.0
550522,0,0,1480.0
550511,0,1,1272.0
550500,0,1,938.0
550318,0,0,1492.0
550319,0,0,1622.0
550316,0,0,1448.0
550317,0,0,1514.0
550321,0,0,1711.0
551232,0,1,1524.0
551234,0,1,1455.0
550418,0,0,1608.0
550424,0,0,1486.0
550125,0,2,1422.0
550148,0,2,1726.0
550123,0,2,1466.0
550142,0,2,1595.0
550138,0,0,1511.0
550543,0,0,1482.0
550544,0,0,1557.0
552506,0,1,1153.0
550526,0,0,1558.0
550520,0,0,1425.0
550537,0,0,1292.0
550539,0,0,1346.0
550519,0,0,1355.0
551506,0,1,1105.0
550542,0,0,1455.0
550525,0,0,1543.0
550506,0,1,1065.0
550527,0,0,1584.0
550535,0,0,1212.0
521499,0,0,2255.0
522499,0,0,2324.0
522524,0,2,940.0
521515,1,1,647.0
521522,0,1,754.0
521299,0,0,1454.0
520139,0,0,1663.0
521890,0,0,1428.0
522890,0,0,1423.0
523890,0,1,1399.0
520803,0,2,975.0
520802,0,2,990.0
520907,1,2,536.0
520909,1,2,616.0
520806,0,2,1067.0
520801,0,2,956.0
520808,0,2,1198.0
520807,0,2,1181.0
521869,0,1,1123.0
520879,0,0,1334.0
521878,0,0,1550.0
523868,0,1,995.0
522879,0,0,1649.0
521879,0,0,1606.0
522869,0,1,1069.0
522878,0,0,1651.0
522601,0,2,750.0
521604,0,1,908.0
524601,0,1,800.0
521519,1,1,666.0
521520,1,1,613.0
523519,1,1,536.0
523520,1,1,580.0
523609,1,1,484.0
524609,1,1,392.0
523608,1,1,529.0
521613,1,1,550.0
522613,1,1,487.0
521612,1,1,547.0
521113,1,2,362.0
521139,1,2,157.0
521112,1,1,497.0
520104,1,2,428.0
521111,1,1,520.0
521102,1,2,306.0
521110,0,1,775.0
521105,1,2,588.0
521138,1,1,138.0
521107,0,1,718.0
520103,1,2,490.0
521108,0,1,702.0
521109,0,1,698.0
521157,0,2,828.0
521144,1,2,524.0
521145,1,2,566.0
521150,1,2,639.0
521164,1,2,723.0
520258,0,0,1484.0
520205,0,0,1400.0
521246,0,2,1065.0
520263,0,0,1521.0
520208,0,0,1402.0
520270,0,2,962.0
520262,0,0,1537.0
520204,0,0,1458.0
520271,0,1,1060.0
520269,0,2,1020.0
521242,0,2,1005.0
520259,0,0,1434.0
521234,0,1,1256.0
521201,0,0,1630.0
522201,0,0,1741.0
521244,0,2,1063.0
520261,0,0,1598.0
520241,0,1,1124.0
520265,0,1,1388.0
520206,0,0,1317.0
521243,0,1,1118.0
520250,0,2,1202.0
520252,0,2,1251.0
520266,0,1,1352.0
520203,0,0,1533.0
521253,0,2,1188.0
520202,0,0,1577.0
520240,0,1,1080.0
520237,0,1,1143.0
520296,0,0,1640.0
